epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.42375270277261734,0.4884926900267601,0.4884926900267601,0.21618950366973877,0.42146430164575577,0.8363003134727478
