epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_hard_residual_loss,val_sparsity_loss,val_hard_negative_rate,val_gate_mean,val_base_gate_mean,val_veto_mean
1,0.5277552499657585,0.5252266019123624,0.41796888499911294,0.8794095591419733,0.6130280120247891,0.9922190226826183,0.19283298469801874,0.26285946779935093,0.46713470804572965,0.9922190226826183
2,0.4589954302424476,0.5198536575717985,0.41726062444332973,0.7931068457303411,0.6102582291436905,0.9559357207836006,0.19283298469801874,0.2665752595946708,0.46713470804572965,0.9559357207836006
3,0.45661573324884686,0.5179125830393383,0.4173298301944909,0.7601649475889392,0.6065508451048783,0.9597105688405584,0.19283298469801874,0.2647117501617661,0.46713470804572965,0.9597105688405584
